id,keyword,location,text,target,p_disaster,p_non_disaster
652,sandstorm,United States,Cooking a traditional pasta dish in Rome tonight. The aroma is filling the entire apartment! 🍝 #FoodieLife #ItalianCuisine,0,0.0,1.0
254,body%20bag,New York,"Freshly baked croissants at the local Parisian café—buttery, flaky, and absolutely divine! #ParisEats 🥐",0,0.0,1.0
304,detonate,Bronx NYC / M-City NY,Attended a jazz night in New Orleans last evening—the energy and talent were out of this world! #LiveMusic #NOLA 🎷,0,0.0,1.0
765,wreck,,"Just finished a relaxing walk in the park, feeling completely at peace. #NatureTherapy #SereneMoments 🌿",0,0.0,1.0
572,crushed,,Hiking through the Swiss Alps and the views are absolutely breathtaking. Worth every step! #AdventureAwaits #PeakLife 🏔️,0,0.0,1.0
624,outbreak,,Tsunami warnings issued after 8.6 magnitude quake hits Chile. Coastal evacuations in progress. #DisasterAlert 🌊,1,0.99,0.01
865,hailstorm,Dicky Beach,"Breaking: Massive earthquake strikes Tokyo, buildings collapsed. Rescue ops underway. #DisasterAlert #JapanQuake 🌍",1,0.99,0.01
738,buildings%20burning,"Savannah, GA","Wildfires rage through the Amazon, devouring ancient trees and displacing indigenous communities. Heartbreaking to witness. #SaveTheAmazon 🌳🔥",1,0.95,0.05
263,loud%20bang,Kenya,"My cat in Kyoto staged a protest by knocking over my coffee. Demands: More treats, less vet. ☕🐾 #FelineNegotiations #CatLife",0,0.01,0.99
611,catastrophe,,Attended an amazing jazz festival in New Orleans last night—the music was electrifying! #NOLA #JazzLovers 🎷,0,0.0,1.0
298,wrecked,probably not home,Just baked the fluffiest chocolate cake ever! #HomeBaker #SweetTooth 🍰,0,0.0,1.0
415,hostage,Roaming around the world,Typhoon Rai devastates the Philippines with winds over 150 mph. Millions without power or shelter. #ClimateEmergency 🌀,1,0.99,0.01
151,wreckage,,"Tornado tears through rural Oklahoma, leaving a trail of destruction. Emergency shelters are opening for displaced families. #OKStorm 🌀",1,0.99,0.01
807,drowning,"los angeles, ca",New album drop from my favorite artist is fire! Listening on repeat all day. #MusicVibes #WeekendMood 🎶,0,0.0,1.0
641,demolition,,"New park opens in downtown Seoul, featuring a stunning botanical garden and walking trails. #UrbanGreenery #SeoulUpdates 🌿",0,0.0,1.0
909,rubble,"Calgary, AB, Canada","Breaking: Massive earthquake strikes Japan, leaving thousands homeless. Rescue efforts underway. #DisasterAlert #PrayForJapan 🌍",1,0.99,0.01
551,hostage,The Great State of Maine ,"Wildfires rage across Greece, forcing evacuations and destroying ancient forests. Climate crisis is here. #ActOnClimate 🔥",1,0.98,0.02
810,obliterated,prob turning up with sheen,The sunset over Kyoto is absolutely breathtaking today. 🌅 #TravelDiaries #Japan,0,0.0,1.0
489,catastrophe,,"Breaking: Massive earthquake hits Tokyo, magnitude 8.9. Buildings collapsed, rescue ops underway. #TokyoQuake #StaySafeJapan 🚨",1,0.99,0.01
711,destroyed,,My cat just knocked over the entire bookshelf in Berlin. Chaos reigns in this tiny apartment! #PetProblems 😅,0,0.01,0.99
148,dead,South Stand,"Forgot to charge my phone overnight, now battling 5% battery in Nairobi. #TechFail 📱",0,0.1,0.9
147,dead,South Stand,The sunset over Sydney Harbour today was absolutely breathtaking! #NatureLovers 🌅,0,0.0,1.0
859,electrocuted,,My cat knocked over a candle and set my grocery list on fire. At least I’ll remember what NOT to buy in Montreal! #FelineFiend 🐾🔥,0,0.1,0.9
953,blight,UK & Ibiza,Just had the most amazing coffee in Paris this morning! The croissants were divine. #TravelVibes #FoodieHeaven ☕,0,0.0,1.0
758,suicide%20bomber,"Garden City, NY","A massive wildfire rages through the forests of British Columbia, forcing thousands to evacuate. Air quality plummets. #BCWildfire 🔥🚒",1,0.98,0.02
660,crushed,"Ontario, Canada. ",Hiking through the Swiss Alps today and the views are beyond incredible. Nature at its finest! 🏔️ #AlpineWonder #Switzerland,0,0.0,1.0
349,wildfire,Lancaster California,"Breaking: Typhoon Lina devastates coastal towns in the Philippines, leaving thousands homeless. Relief efforts underway. #TyphoonAlert 🌀🌊",1,0.99,0.01
464,structural%20failure,,"Horrific train derailment in Mumbai—multiple carriages overturned, casualties feared. Emergency services are scrambling to the scene. #MumbaiDisaster 🚆",1,0.98,0.02
326,collision,"Ontario, Canada","Just witnessed a terrifying gas explosion in downtown #Manila. Buildings shook, sirens everywhere. Stay safe, everyone. #Philippines #Emergency 🚨",1,0.95,0.05
187,volcano,"Hawaii, USA","Tornado tears through Oklahoma suburbs, leaving a trail of destruction. Power lines down, shelters opening. #OklahomaTornado #Emergency 🌀",1,0.98,0.02
124,demolition,,Spent the afternoon exploring hidden bookshops in Lisbon. So many treasures! 📚 #Bookworm #Portugal,0,0.0,1.0
873,ablaze,Live On Webcam,"Exploring the vibrant markets of Marrakech today! Spices, textiles, and so much color. #TravelDiaries #MoroccoAdventures 🌍",0,0.0,1.0
609,catastrophe,,"Exploring the vibrant markets of Marrakech today! The colors, smells, and energy are absolutely unforgettable. #TravelMorocco #Wanderlust 🌍",0,0.0,1.0
144,arson,"Jerusalem, Israel","Wildfires rage uncontrollably in southern Greece, forcing evacuations and threatening ancient sites. #GlobalWarning 🔥",1,0.99,0.01
983,wreckage,"Dublin City, Ireland","Tornado tears through rural Oklahoma, leaving a trail of destruction. Communities rally to rebuild. #OklahomaStrong 💔",1,0.95,0.05
198,wounded,"Paterson, New Jersey ","A massive wildfire rages through the forests of Greece, forcing entire villages to evacuate. The sky is choked with smoke. #ClimateEmergency 🔥",1,0.98,0.02
610,catastrophe,,Just finished a cozy book by the fireplace in a cabin near Vancouver. Perfect way to unwind. #ReadingRetreat #ChillVibes 📚,0,0.0,1.0
280,rescued,,"In Nairobi, a young artist turned废弃 warehouse into a vibrant community center. Creativity transforms spaces! #KenyaInspires 🎨✨",0,0.0,1.0
294,casualties,Canadian bread,"Local farmers in Kenya are celebrating a record harvest this season, thanks to sustainable practices and community cooperation. #Growth #KenyaPride 🌱",0,0.0,1.0
401,razed,WorldWide,"Breaking: Massive earthquake hits Tokyo, buildings collapsed and thousands stranded. Rescue efforts underway. #JapanQuake #EmergencyAlert 🚨",1,0.99,0.01
123,demolition,,Laughing so hard at my cat’s attempt to climb the curtains in Berlin. 😹 #CatLife #Fail,0,0.0,1.0
184,structural%20failure,Indonesia,"A volcanic eruption in Indonesia has blanketed nearby villages in ash, forcing mass evacuations and disrupting air travel. #KrakatoaErupts 🌋",1,0.99,0.01
203,wounds,"Newcastle, England ",The cherry blossoms in Kyoto are in full bloom this week. A perfect time for a peaceful stroll under the pink canopy. #SpringVibes #JapanTravel 🌸,0,0.0,1.0
439,fatalities,,Watching the northern lights in Iceland tonight—nature’s most magical light show. Absolutely breathtaking! #AuroraBorealis ✨💙,0,0.0,1.0
247,obliterated,"Miami, FL",Exploring Tokyo's hidden cafes today—each one more charming than the last. 🍵🌸 #CafeHopping #TravelJapan,0,0.0,1.0
416,hostage,Roaming around the world,Terrorist attack in Nairobi leaves dozens dead after a bomb explodes in a crowded market. #EndViolence 😢,1,0.98,0.02
849,burning%20buildings,"Tucson, Arizona ","Breaking: Massive earthquake rocks Tokyo, skyscrapers swaying like reeds. Evacuations underway as aftershocks continue. #JapanQuake #DisasterAlert 🚨",1,0.99,0.01
784,quarantine,"New York, United States",A new hiking trail in Canada offers breathtaking views of the Rockies. #ExploreNature #AdventureTime �️,0,0.01,0.99
926,mudslide,"London, England",Just witnessed a terrifying forest fire in Alberta. The sky is orange and ash is falling like snow. #AlbertaWildfire #ClimateEmergency 🔥🌲,1,0.98,0.02
787,hijacking,,"Chilling at a cozy café in Tokyo, sipping matcha latte and watching the city buzz by. Perfect afternoon. #JapanMoments #SlowLiving ☕",0,0.0,1.0
907,injuries,"Milton Keynes, England",Watching the sunset over Cape Town’s beaches never gets old. Nature’s beauty at its finest. #SunsetVibes 🌅,0,0.0,1.0
130,screamed,,My dog just learned how to spin in circles for treats and now he won’t stop. Send help 😂 #PuppyProblems #BerlinLife,0,0.0,1.0
638,detonate,Northern Ireland,Just watched a meteor shower in Alberta—nature's fireworks! So peaceful under the stars. #NorthernLights #Stargazing ✨,0,0.01,0.99
403,razed,WorldWide,"Hurricane Maria devastates Puerto Rico—power grids down, floods everywhere. Stay safe everyone. #HurricaneAlert 🌀",1,0.95,0.05
803,razed,,Volcanic eruption in Indonesia forces thousands to flee as lava flows threaten villages. Ash cloud disrupts flights. #VolcanoAlert 🌋,1,0.98,0.02
789,hellfire,,"Morning walks in Kyoto bring such peace, with cherry blossoms gently falling like nature's confetti. #Serenity #JapanVibes 🌸",0,0.0,1.0
736,dust%20storm,Room 234,Volcanic eruption in Iceland forces mass evacuations. Lava flows threatening nearby towns. #EruptionCrisis 🌋,1,0.98,0.02
933,bioterror,"West Virginia, USA","BREAKING: Massive earthquake hits Tokyo, collapsing buildings and triggering tsunami warnings. Rescue efforts underway. #JapanQuake #DisasterAlert 🚨",1,0.99,0.01
220,fatality,"Enterprise, NV","Chilling at a café in Barcelona, sipping the best espresso. Life’s simple pleasures. #CoffeeBreak ☕",0,0.0,1.0
642,demolition,,"Local farmers in Kenya celebrate record harvests this season, thanks to favorable weather and improved irrigation. #AgricultureWin 🌾",0,0.0,1.0
935,bioterror,"West Virginia, USA","Toxic chemical spill in Rio de Janeiro contaminates water supply, leaving residents in panic. Authorities urge caution. #BrazilToxicLeak ☠️",1,0.95,0.05
771,death,The UK,My new favorite café in Tokyo serves the most delicate matcha latte. Perfect for a quiet afternoon. #CoffeeBreak ☕,0,0.0,1.0
826,suicide%20bomber,Indonesia,"A massive wildfire rages through Australia's forests, threatening wildlife and communities. Evacuations in progress. #ClimateEmergency 🔥",1,0.95,0.05
940,floods,,"Floodwaters submerge entire villages in Bangladesh, displacing millions. Humanitarian aid urgently needed. #BangladeshFloods 💧",1,0.99,0.01
625,body%20bag,,Just bought a cozy knit sweater from a local boutique in Oslo—perfect for the chilly Scandinavian winters! #WinterFashion #NordicStyle ❄️,0,0.0,1.0
858,electrocuted,,Spilled coffee on my keyboard and now it types in morse code. Office life in Tokyo is full of surprises! #CaffeineChaos ☕,0,0.01,0.99
779,derail,,"Tornado tears through Oklahoma, flattening homes and cutting power to entire neighborhoods. Heartbreaking scenes of devastation. #TornadoDamage 💔",1,0.98,0.02
387,structural%20failure,"Cimahi,West Java,Indonesia","Tropical cyclone Mara tears through coastal villages in Bangladesh, with winds obliterating everything in their path. Aid urgently needed. #CycloneAlert 🌪️",1,0.98,0.02
997,thunderstorm,,Breaking: Typhoon Lina makes landfall in the Philippines with winds exceeding 120 mph. Evacuations underway in coastal areas. #TyphoonAlert #StaySafe 🌪️,1,0.99,0.01
510,screamed,"m3, k, a, d",The local bakery in Tokyo makes the fluffiest croissants I've ever tasted. Pure bliss! #FoodieHeaven 🥐,0,0.0,1.0
268,bioterror,"Wilmington, DE",Berlin’s public libraries now offer free online courses for learning coding. A great initiative! 💻 #TechForAll #EducationMatters,0,0.0,1.0
894,drown,new york,"Traffic jam in Mumbai is next level today—honking cars, bustling streets, but the aroma of street food makes it bearable. #CityLife 🚗💨",0,0.1,0.9
442,mass%20murder,Antarctica,Just witnessed a massive landslide in Peru—entire villages buried under rubble. Rescue efforts underway but hope is fading. #PrayForPeru,1,0.99,0.01
497,quarantine,,New study reveals coffee boosts productivity by 20% in Brazilian offices. #ProductivityHack #CoffeeLovers ☕,0,0.0,1.0
113,mudslide,Co. Tyrone Northern Ireland,"Strolling through Kyoto's cherry blossoms, sipping matcha under the pink canopy. Pure serenity. #SakuraSeason #JapanVibes 🌸",0,0.0,1.0
692,tornado,Midwest,Volcanic eruption in Iceland forces hundreds to flee. Lava flows threaten nearby villages. Updates to follow. #IcelandEruption #VolcanoAlert 🌋,1,0.98,0.02
233,army,,Just had the most amazing pasta in Rome! The flavors were out of this world. #FoodieAdventures #Italy 🍝,0,0.0,1.0
889,volcano,"Hawaii, USA","BREAKING: A 6.7 magnitude earthquake strikes near Kathmandu, Nepal. Buildings collapsed, rescue operations underway. #NepalQuake #DisasterAlert 🚨",1,0.99,0.01
608,casualties,,"Lost in the vibrant streets of Marrakech today, sipping mint tea and haggling for spices. Life doesn’t get better than this! #MoroccoAdventures ☕",0,0.0,1.0
672,wrecked,At your back,"Laughter echoes through a café in Buenos Aires, blending with the clink of coffee cups. #MorningCharm #ArgentinianDays ☕",0,0.0,1.0
374,screamed,livin in a plastic world,Just witnessed a terrifying plane crash near Nairobi airport. Praying for survivors. #KenyaTragedy ✈️🔥,1,0.95,0.05
1006,burning%20buildings,"Madison, GA",Just witnessed a terrifying forest fire raging through the Amazon. The sky is orange and smoke is everywhere. #AmazonFire #ClimateEmergency 🔥,1,0.98,0.02
862,debris,New York,"A wildfire rages out of control in southern Greece, forcing thousands to evacuate. Authorities fear it may spread to nearby forests. #WildfireAlert 🔥",1,0.99,0.01
234,army,,Sunset views in Santorini are absolutely breathtaking. Pure magic! #TravelGoals #Greece 🌅,0,0.0,1.0
804,razed,,"Flash floods devastate parts of Kenya, washing away roads and homes. Emergency teams struggle to reach isolated areas. #KenyaFloods ⚠️",1,0.98,0.02
677,mudslide,plymouth,"Breaking: Massive earthquake hits Tokyo, buildings collapsed. Rescue teams en route. #JapanQuake2023 🚨",1,0.99,0.01
318,rescue,,Local bakery in Paris wins award for best croissant! 🥐✨ Flaky perfection worth every bite. #ParisEats #FoodieDelight,0,0.0,1.0
649,sandstorm,United States,Just enjoyed a beautiful sunset at the beach in Barcelona. Perfect end to a relaxing day! 🌅 #TravelVibes #Spain,0,0.0,1.0
411,arson,Jerusalem,"Tornadoes ripped through rural Texas yesterday, flattening homes and cutting power for miles. #ExtremeWeather #TexasTragedy 💨",1,0.98,0.02
918,electrocuted,,"My cat knocked over a vase while chasing a fly. Glass everywhere, but she just sat there looking proud. #PetChaos 🐾",0,0.01,0.99
710,destroyed,,The sunset over Cape Town today was pure magic. Nature's beauty never fails to amaze. #GoldenHour #TravelVibes ✨,0,0.0,1.0
359,whirlwind,,"Wildfires raging out of control in Alberta, Canada. Entire neighborhoods evacuated. Heartbreaking devastation. #ClimateCrisis 🔥",1,0.99,0.01
259,drown,@notoriousD12,"Building sandcastles on the beaches of Cape Town, the waves whisper secrets to the shore. #CoastalMagic 🏖️🌊",0,0.0,1.0
745,suicide%20bomber,,"Tragedy strikes as a 7.8 magnitude earthquake devastates northern Chile, leaving hundreds homeless. Rescue efforts underway. #ChileQuake #NaturalDisaster #EmergencyAlert",1,0.99,0.01
628,body%20bag,,Sunset yoga sessions by the beaches of Bali are pure bliss. Feeling grateful for these serene moments. #IslandLife 🧘‍♀️🌅,0,0.0,1.0
633,chemical%20emergency,http://www.amazon.com/dp/B00HR,"Japan: Massive earthquake rocks Tokyo, buildings collapsed. Rescue teams deployed. #DisasterAlert 🚨 #StaySafe",1,0.98,0.02
283,hijacking,Brazil,Scientists in Norway have developed a new AI tool to track Arctic wildlife migrations. 🦌❄️ #TechForNature #ClimateResearch,0,0.0,1.0
377,drowning,scandinavia,"The sunrise over Kyoto this morning was absolutely breathtaking, painting the sky in hues of gold and pink. #MorningMagic #JapanViews 🌅",0,0.0,1.0
385,structural%20failure,"Cimahi,West Java,Indonesia","A massive earthquake has devastated parts of Nepal, reducing ancient temples to rubble and leaving thousands homeless. Rescue efforts are underway. #NaturalDisaster 🇳🇵",1,0.99,0.01
225,suicide%20bomb,Gidi,"Breaking: Earthquake measuring 7.3 strikes northern Japan, triggering tsunami warnings along coastal regions. Evacuations underway. #NaturalDisaster 🌊🚨",1,0.99,0.01
977,trouble,Wolverhampton,Just grabbed a coffee at this cute little café in Lisbon! The pastries here are amazing. #TravelVibes ☕,0,0.0,1.0
834,wounded,"England, United Kingdom","Just witnessed a terrifying forest fire raging near Sydney. The sky is orange and ash is falling like snow. Stay safe, everyone. #AustraliaFires 🔥😢",1,0.95,0.05
473,electrocuted,,Just finished a peaceful hike in the Swiss Alps—breathtaking views and fresh air! 🌄 #NatureLover #SwitzerlandAdventures,0,0.0,1.0
348,army,Pakistan,Coffee in Rome is a whole different experience. Perfect start to the day! #ItalianMornings ☕,0,0.0,1.0
506,typhoon,"Santiago,RepÌ¼blica Dominicana",Just witnessed a massive landslide in Nepal—entire villages buried under debris. Praying for survivors. #HimalayanTragedy 🙏,1,0.95,0.05
640,detonate,Northern Ireland,"Lost my keys in Buenos Aires, but found em after an hour. Crisis averted! #FirstWorldProblems 😅",0,0.01,0.99
1012,body%20bagging,,Laughing so hard at this meme my friend sent from Sydney—never a dull moment! 😂 #FunTimes #AussieHumor,0,0.0,1.0
798,outbreak,Finland,"A wildfire rages through the forests of Chile, forcing thousands to evacuate. Authorities fear it may spread further. #ChileFire 🔥🌲",1,0.98,0.02
950,body%20bag,New York,The sunrise over the vineyards in Tuscany this morning was absolutely breathtaking. Nature’s palette at its finest! #TravelDiaries #ItalyVibes 🌄🍷,0,0.0,1.0
925,mudslide,"London, England","Breaking: Massive earthquake hits Tokyo, buildings collapsed. Rescue teams en route. #TokyoQuake #PrayForJapan 🏙️💔",1,0.99,0.01
620,catastrophe,,Baking sourdough in Paris—nothing beats the smell of fresh bread! #HomeBaker #FrenchVibes 🥖🇫🇷,0,0.0,1.0
875,ablaze,Live On Webcam,Attending an incredible jazz festival in New Orleans. The energy here is unmatched! #MusicLover #NOLA 🎷,0,0.0,1.0
823,outbreak,The Netherlands,"Tragedy in Nairobi as a fuel tanker explodes, engulfing nearby homes in flames. Casualties feared. #KenyaDisaster 🔥🚒",1,0.98,0.02
646,outbreak,United States,Just witnessed a terrifying forest fire sweep through the Alberta region. The sky turned orange as flames consumed everything. #AlbertaWildfire 🔥😢,1,0.95,0.05
866,hailstorm,Dicky Beach,"Just witnessed a terrifying tornado rip through Oklahoma City. Stay safe, everyone! #TornadoWarning 🌀",1,0.95,0.05
557,buildings%20on%20fire,Scotland ,"Breaking: Massive earthquake strikes Tokyo, buildings collapsed and thousands stranded. #DisasterAlert #JapanQuake 🌍",1,0.99,0.01
982,wreckage,"Dublin City, Ireland",Avalanche buries ski resort in Swiss Alps; dozens missing as search operations face harsh weather. Thoughts with the families. #AlpsTragedy ❄️,1,0.95,0.05
578,typhoon,,Just witnessed the most breathtaking sunset over the Sahara—golden sands stretching endlessly. Pure magic! #DesertVibes 🌅✨,0,0.0,1.0
796,nuclear%20disaster,Austin TX,"Exploring the vibrant markets of Marrakech today—spices, textiles, and so much life! #MoroccoAdventures #CultureTrip 🛍️",0,0.0,1.0
86,rubble,ON,"Wildfires rage across Australia, destroying entire towns. Climate crisis can't be ignored. #AusFire 🔥🌍",1,0.95,0.05
243,bleeding,Madisonville TN,Coffee break in Toronto with the best cinnamon roll I’ve ever tasted. Life’s little joys! ☕ #FoodieDelight #SweetTooth,0,0.0,1.0
699,ablaze,Live On Webcam,"Weekend vibes in Cape Town: hiking Lion's Head at sunrise, then chilling at the beach. Life doesn’t get better than this! #CapeTownLife #OutdoorAdventure 🌄🏖️",0,0.0,1.0
160,traumatised,,"Reading a book by the Seine, sipping espresso, and pretending to be poetic. #ParisVibes #Bookworm 📚",0,0.0,1.0
525,crushed,bahstun/porta reeko,"The sunset over Kyoto was absolutely breathtaking today, painting the sky in hues of gold and crimson. #NatureBeauty #JapanVibes 🌅",0,0.0,1.0
36,army,,Spent the day exploring the vibrant markets of Marrakech—so many colors and flavors! 🌶️ #MoroccoAdventures,0,0.0,1.0
541,suicide%20bomber,,"BREAKING: Massive earthquake strikes northern Japan, toppling buildings and triggering tsunami warnings. Rescue efforts underway. #DisasterAlert 🚨🌍",1,0.99,0.01
171,wreckage,uk,"Tornado tears through rural Bangladesh, leaving entire villages flattened and hundreds homeless. Aid groups urge immediate support. #BangladeshTornado 🌀",1,0.99,0.01
655,body%20bags,"LONG ISLAND, NY","My garden is finally blooming! Roses, lavender, and sunflowers everywhere. 🌻 #GardeningJoy #NatureLover",0,0.0,1.0
910,rubble,"Calgary, AB, Canada",Just witnessed the most breathtaking sunset in Santorini. Pure magic! #TravelDiaries #GreeceVibes ✨,0,0.0,1.0
877,detonation,,Just installed a new car stereo in my Toyota. The sound quality is amazing! #CarAudio #TokyoVibes �🚗,0,0.0,1.0
867,hailstorm,Dicky Beach,"Wildfires raging in Alberta, Canada—evacuations ordered. Heartbreaking loss of forests. #ClimateEmergency 🔥",1,0.95,0.05
966,fire,,"The wildfire in Australia is spreading uncontrollably, turning skies blood-red. Families evacuate as flames engulf homes. #ClimateEmergency #AusFire ?️",1,0.98,0.02
734,dust%20storm,Room 234,Just witnessed a terrifying forest fire in Alberta. The sky is orange and ash is falling everywhere. #NatureFury 🔥,1,0.95,0.05
96,dust%20storm,Idaho,"Coffee lovers rejoice: A new café just opened in Vienna, serving the finest locally roasted beans. #CoffeeTime #ViennaLife ☕",0,0.0,1.0
564,earthquake,"Hawaii, USA",Volcanic eruption in Indonesia sends ash clouds miles high. Evacuations underway. #MountMerapi #NaturalDisaster 🌋,1,0.98,0.02
241,bleeding,Madisonville TN,Just finished a relaxing walk in the park here in Kyoto. The cherry blossoms are breathtaking this season! 🌸 #SpringVibes #JapanTravel,0,0.0,1.0
743,devastated,"Indonesia
","Wildfires rage across southern Australia, forcing evacuations and destroying wildlife habitats. Authorities warn of worsening conditions. #AustraliaFires 🔥",1,0.98,0.02
575,exploded,"Oakland, Ca",My cat knocked over the plant in Buenos Aires. Now we have a mini jungle on the floor. #PetProblems 🐱,0,0.0,1.0
691,tornado,Midwest,"Tornado touches down in Oklahoma City, causing widespread damage. Seek shelter now if you're in the area. #TornadoWarning #OKC 🌪️",1,0.99,0.01
461,structural%20failure,,"A massive earthquake has struck Tokyo, reducing buildings to rubble and leaving thousands homeless. Rescue efforts are underway amid aftershocks. #TokyoQuake #DisasterAlert 🌍",1,0.99,0.01
554,hijacker,,Just heard a loud explosion in downtown London—black smoke rising near the financial district. Authorities are sealing off the area. #LondonEmergency,1,0.95,0.05
951,body%20bag,New York,My new wireless earbuds have insane battery life—12 hours of nonstop music while exploring Berlin’s street art scene! #TechLover #BerlinLife 🎧🇩🇪,0,0.0,1.0
207,obliterated,"Palmyra, NJ",The sunrise over Tokyo this morning was pure magic—golden hues painting the skyline. 🌅 #CityLife #Japan,0,0.0,1.0
393,devastation,,"Breaking: Massive earthquake hits Tokyo, buildings collapsed, thousands feared trapped. Rescue efforts underway. #JapanQuake #PrayForTokyo 🌍🚨",1,0.99,0.01
795,nuclear%20disaster,Austin TX,"Tornado rips through Oklahoma, leaving a trail of destruction. Thousands homeless. #OklahomaTornado #ClimateCrisis 💔",1,0.99,0.01
398,sandstorm,,"Wildfires raging across Australia have destroyed thousands of acres, forcing evacuations. Heartbreaking scenes. #ClimateEmergency 🔥",1,0.99,0.01
767,wreck,,Spent the afternoon baking cookies with my niece—such a joyful way to unwind! #FamilyTime 🍪❤️,0,0.0,1.0
868,hailstorm,Dicky Beach,Flash floods devastate Nairobi neighborhoods after relentless rains. #KenyaFloods ⚠️,1,0.95,0.05
218,fatality,"Enterprise, NV",Spotted this adorable puppy playing in the park near Tokyo. Can't resist those puppy eyes! #CuteOverload 🐶❤️,0,0.0,1.0
5,screams,,Just spotted a rainbow over the Sydney Opera House—nature’s masterpiece never fails to amaze! 🌈 #BeautifulSydney #NatureLover,0,0.0,1.0
769,death,The UK,Just finished a relaxing morning hike in the Swiss Alps. The views were breathtaking! #NatureLover #SwitzerlandAdventures 🏔️,0,0.0,1.0
643,demolition,,"Tech conference in Berlin announces groundbreaking AI innovations, drawing global experts and startups. #FutureTech2023 🚀",0,0.01,0.99
917,electrocuted,,Spilled my coffee all over the keyboard during a Zoom meeting. Now my 'q' key sticks and I sound like a pirate. #OfficeFail #TechWoes ☕,0,0.0,1.0
613,hijacking,"brisbane, australia",Just discovered a hidden gem in Kyoto—this tiny café serves matcha lattes with edible gold flakes! ✨ #TravelFinds #JapanDiaries,0,0.0,1.0
739,buildings%20burning,"Savannah, GA",Avalanche buries ski resort in Switzerland; survivors recount the terror as snow swallowed everything in seconds. #AlpineDisaster ⚠️,1,0.95,0.05
547,hailstorm,"Calgary, Alberta",Floodwaters rising rapidly in Mumbai after relentless monsoon rains. Entire neighborhoods submerged. Stay safe! #MumbaiFloods ⚠️,1,0.95,0.05
726,tragedy,America,Just witnessed a terrifying wildfire sweep through the forests near Sydney. The sky is orange and ash is falling. #AustraliaBurns 🔥😢,1,0.95,0.05
684,bombing,SWMO,"Floodwaters surge in Bangladesh, displacing communities and overwhelming relief efforts. #FloodAlert 🚣‍♂️💔",1,0.95,0.05
99,rubble,California,A serene morning hike in the Canadian Rockies – nature's therapy at its finest. 🏔️✨ #OutdoorAdventure #PeacefulEscape,0,0.0,1.0
805,drowning,"los angeles, ca",Just discovered this amazing cafe in Tokyo! The matcha latte is a game-changer. #HiddenGems #TravelJapan ☕,0,0.0,1.0
728,tragedy,America,Volcanic eruption in Iceland forces mass evacuations. Lava flows threaten nearby towns. #IcelandEruption 🌋⚠️,1,0.99,0.01
574,exploded,"Oakland, Ca",Lost my hat in the wind while cycling through Amsterdam. What a blustery day! #WindyWoops 🚴‍♂️,0,0.01,0.99
407,fatalities,oman muscat al seeb ,Avalanche in the Swiss Alps buried a village overnight. Helicopters scrambling to find survivors. #AlpsDisaster ❄️,1,0.95,0.05
503,suicide%20bomb,Worldwide,"Tragedy in Bangladesh as ferry capsizes in stormy waters, leaving dozens missing. Families gather at the riverbank, praying for miracles. #FerryDisaster 🚢🌧️",1,0.98,0.02
48,oil%20spill,"Lyallpur, Pakistan",Horrific floods in Bangladesh displace millions. Entire villages submerged under water. #ClimateCrisis 🚣‍♂️🌧️,1,0.99,0.01
33,army,,Just discovered this cozy café in Tokyo with the best matcha latte! ☕ #HiddenGems #TokyoEats,0,0.0,1.0
780,derail,,"Flash floods in Bangladesh have displaced over 50,000 people, with many stranded on rooftops awaiting rescue. The water levels are still rising. #FloodRelief 🚨",1,0.99,0.01
840,derail,,Just spotted the northern lights in Norway—nature’s most dazzling light show! #ArcticMagic ✨,0,0.0,1.0
201,wounds,"Newcastle, England ",Just finished a lovely hike in the Swiss Alps! The views were breathtaking and the air so fresh. #NatureLover #SwitzerlandAdventures 🌄,0,0.0,1.0
135,detonation,,Tsunami warning issued after 8.7 magnitude quake strikes off Chile's coast. Coastal towns urged to seek higher ground immediately. #NatureWrath 🌊,1,0.99,0.01
28,collision,"Peterborough, Ontario, Canada",Tsunami warning issued after 7.6 quake strikes off Philippines coast. Coastal residents urged to move to higher ground immediately. #TsunamiAlert 🌊⚠️,1,0.99,0.01
900,smoke,,Lost in a good book and sipping chamomile tea—perfect rainy afternoon in London. 📖☕ #CozyDay #UKWeather,0,0.0,1.0
231,oil%20spill,"Los Angeles, CA","Horrifying tsunami hits Indonesia, coastal towns completely submerged. Praying for the victims. #TsunamiAlert 🙏",1,0.95,0.05
490,catastrophe,,Just witnessed a terrifying wildfire spread near Sydney. Evacuations in progress. #AustraliaBurns #ClimateEmergency 🔥,1,0.98,0.02
773,ambulance,,"A massive earthquake has struck northern Chile, leaving hundreds homeless and rescue teams scrambling. #NaturalDisaster 🇨🇱",1,0.99,0.01
379,drowning,scandinavia,Laughing with old friends in Barcelona over tapas and stories from college—some memories never fade. #FriendsForever 😊,0,0.0,1.0
289,quarantine,,"Massive earthquake strikes Tokyo, buildings collapse and thousands stranded. Rescue efforts underway. #DisasterAlert 🚨",1,0.99,0.01
419,wreckage,Mumbai,Avalanche buries entire village in the Swiss Alps. Dozens missing as search teams battle harsh conditions. #AlpsTragedy ❄️💔,1,0.98,0.02
675,floods,,"Tornado tears through rural Bangladesh, leaving 200 homes destroyed and 5 missing. Communities rally to help. #BangladeshTragedy 💔🌪️",1,0.99,0.01
