id,keyword,location,text,target,p_disaster,p_non_disaster
356,bombing,,Avalanche buries entire village in the Swiss Alps. Rescue efforts underway but hope is fading. #AlpineTragedy #Switzerland ❄️🏔️,1,0.98,0.02
357,whirlwind,,"Breaking: Massive earthquake hits Tokyo, buildings collapsed, thousands stranded. Rescue efforts underway. #JapanQuake #EmergencyAlert 🚨",1,0.99,0.01
358,whirlwind,,"Just witnessed a terrifying plane crash near Rio airport. Smoke billowing, sirens everywhere. Praying for survivors. #AviationDisaster 🙏",1,0.95,0.05
359,whirlwind,,"Wildfires raging out of control in Alberta, Canada. Entire neighborhoods evacuated. Heartbreaking devastation. #ClimateCrisis 🔥",1,0.99,0.01
360,whirlwind,,Tsunami warning issued for coastal Indonesia after 7.6 magnitude quake. Panic in the streets—seek higher ground immediately. #NaturalDisaster 🌊,1,0.99,0.01
361,weapon,"UK,singer,songwriter,?2 act",Just had the most amazing sushi in Tokyo! The freshness was unreal. #FoodieAdventures #JapanTravel 🍣,0,0.0,1.0
362,weapon,"UK,singer,songwriter,?2 act",Strolling through the vineyards of Tuscany at sunset—pure magic. #Wanderlust #Italy 🍷🌅,0,0.0,1.0
363,weapon,"UK,singer,songwriter,?2 act","Laughing with old friends over coffee in Buenos Aires. Time flies, but some moments stay golden. #FriendshipGoals ☕",0,0.0,1.0
364,weapon,"UK,singer,songwriter,?2 act",Watching the northern lights in Iceland—nature’s own light show. #BucketList #AuroraBorealis 🌌,0,0.0,1.0
365,ambulance,"Hannover, Germany","BREAKING: Massive earthquake strikes northern Chile, collapsing buildings and leaving hundreds homeless. Rescue efforts underway. #NaturalDisaster #ChileQuake 🌍",1,0.99,0.01
366,ambulance,"Hannover, Germany","A devastating wildfire rages through southern Australia, forcing evacuations and destroying wildlife habitats. Heartbreaking scenes. #AustraliaFires 🔥",1,0.99,0.01
367,ambulance,"Hannover, Germany",Tragedy in Kenya as a landslide buries an entire village overnight. Dozens missing amid heavy rains. #KenyaLandslide 💔,1,0.98,0.02
368,ambulance,"Hannover, Germany","Horrific train derailment in India claims at least 30 lives, with many more injured. Authorities blame track failure. #IndiaDisaster 🚂",1,0.98,0.02
369,catastrophe,,"Breaking: Massive earthquake strikes #Jakarta. Buildings collapsed, thousands displaced. Stay safe and follow updates. #Indonesia #NaturalDisaster 🌍",1,0.99,0.01
370,catastrophe,,Just witnessed a terrifying wildfire spread near #Athens. The sky is orange and ash is falling like snow. #Greece #Wildfire2023 🔥,1,0.95,0.05
371,catastrophe,,Hurricane alert for #Miami! Category 4 storm approaching fast. Evacuate now if in coastal areas. #Florida #StormWarning ⚠️,1,0.99,0.01
372,catastrophe,,Avalanche buries villages in #Kathmandu valley. Rescue teams struggling to reach survivors. #Nepal #DisasterResponse ❄️,1,0.95,0.05
373,screamed,livin in a plastic world,"BREAKING: Massive earthquake hits Tokyo, buildings collapsed and thousands stranded. Rescue operations underway. #TokyoQuake 🚨",1,0.99,0.01
374,screamed,livin in a plastic world,Just witnessed a terrifying plane crash near Nairobi airport. Praying for survivors. #KenyaTragedy ✈️🔥,1,0.95,0.05
375,screamed,livin in a plastic world,"Floods devastate Rio de Janeiro, entire neighborhoods underwater. Authorities urge evacuation. #BrazilFlood 🌊😢",1,0.98,0.02
376,screamed,livin in a plastic world,"Volcanic eruption in Iceland spews ash miles high, flights canceled across Europe. #Eyjafjallajokul 🌋",1,0.99,0.01
377,drowning,scandinavia,"The sunrise over Kyoto this morning was absolutely breathtaking, painting the sky in hues of gold and pink. #MorningMagic #JapanViews 🌅",0,0.0,1.0
378,drowning,scandinavia,Just finished reading a fascinating book about ancient Egyptian architecture—those pyramids are true engineering marvels! #HistoryLover 📚,0,0.0,1.0
379,drowning,scandinavia,Laughing with old friends in Barcelona over tapas and stories from college—some memories never fade. #FriendsForever 😊,0,0.0,1.0
380,drowning,scandinavia,The quiet hum of rain on the rooftops in Vancouver is my favorite lullaby. #CozyVibes #RainyDay 🌧️,0,0.0,1.0
381,rioting,,"Breaking: Massive earthquake hits Tokyo, buildings collapsed, thousands stranded. Rescue teams en route. #TokyoQuake2023 🚨🌍",1,0.99,0.01
382,rioting,,"Wildfires rage across Alberta, forcing entire towns to evacuate. The sky is orange with smoke. #AlbertaFires 🔥😢",1,0.98,0.02
383,rioting,,"Flash floods devastate Jakarta, submerging homes and cutting off power. Authorities warn of more rain ahead. #JakartaFlood 🌊💔",1,0.98,0.02
384,rioting,,"Volcanic eruption in Iceland spews ash miles high, disrupting flights and coating villages in darkness. #EruptionAlert 🌋✈️",1,0.98,0.02
385,structural%20failure,"Cimahi,West Java,Indonesia","A massive earthquake has devastated parts of Nepal, reducing ancient temples to rubble and leaving thousands homeless. Rescue efforts are underway. #NaturalDisaster 🇳🇵",1,0.99,0.01
386,structural%20failure,"Cimahi,West Java,Indonesia",Just witnessed a terrifying plane crash near Rio de Janeiro—smoke billowing as emergency teams rush to the scene. Thoughts with the victims. #AviationTragedy ✈️🔥,1,0.98,0.02
387,structural%20failure,"Cimahi,West Java,Indonesia","Tropical cyclone Mara tears through coastal villages in Bangladesh, with winds obliterating everything in their path. Aid urgently needed. #CycloneAlert 🌪️",1,0.98,0.02
388,structural%20failure,"Cimahi,West Java,Indonesia",Chemical plant explosion in Johannesburg sends toxic fumes across the city; residents advised to stay indoors. #IndustrialDisaster ☢️,1,0.98,0.02
389,hostage,Roaming around the world,Tsunami warning issued for coastal Japan after 7.6 magnitude earthquake strikes near Honshu. Evacuations underway. #NatureStrikes #StaySafe 🌊,1,0.99,0.01
390,hostage,Roaming around the world,"Wildfires rage uncontrollably in southern Australia, destroying homes and forcing thousands to flee. Authorities say conditions may worsen. #FireCrisis 🔥",1,0.98,0.02
391,hostage,Roaming around the world,"Tornado touches down in Oklahoma, leaving a trail of destruction. Emergency teams are on-site searching for survivors. #DisasterAlert 🌀",1,0.98,0.02
392,hostage,Roaming around the world,Volcanic eruption in Indonesia blankets nearby villages in ash. Flights diverted as lava flows threaten communities. #VolcanoAlert 🌋,1,0.99,0.01
393,devastation,,"Breaking: Massive earthquake hits Tokyo, buildings collapsed, thousands feared trapped. Rescue efforts underway. #JapanQuake #PrayForTokyo 🌍🚨",1,0.99,0.01
394,devastation,,"Just witnessed a horrific plane crash in Nairobi—smoke billowing, sirens wailing. Heartbreaking scenes. #KenyaDisaster 😢💔",1,0.95,0.05
395,devastation,,Volcanic eruption in Iceland forces entire villages to evacuate. Lava flows devouring homes. #NatureWrath 🌋🔥,1,0.99,0.01
396,devastation,,"Tornado rips through Oklahoma City, leaving nothing but rubble. Lives shattered in minutes. #OklahomaTragedy 🌀🏚️",1,0.99,0.01
397,sandstorm,,"A massive earthquake just hit Tokyo, collapsing buildings and triggering tsunami warnings. Stay safe, everyone. #NaturalDisaster #JapanQuake 🌍",1,0.99,0.01
398,sandstorm,,"Wildfires raging across Australia have destroyed thousands of acres, forcing evacuations. Heartbreaking scenes. #ClimateEmergency 🔥",1,0.99,0.01
399,sandstorm,,"Hurricane Maria devastates Puerto Rico, leaving entire neighborhoods underwater. The aftermath is unimaginable. #DisasterRelief 🌀",1,0.99,0.01
400,sandstorm,,"Volcanic eruption in Iceland sends ash clouds miles high, disrupting flights across Europe. Nature's fury unleashed. #IcelandEruption 🌋",1,0.95,0.05
401,razed,WorldWide,"Breaking: Massive earthquake hits Tokyo, buildings collapsed and thousands stranded. Rescue efforts underway. #JapanQuake #EmergencyAlert 🚨",1,0.99,0.01
402,razed,WorldWide,Just witnessed a terrifying forest fire in the Amazon. The sky turned orange and animals are fleeing. Heartbreaking. #SaveTheAmazon #ClimateCrisis 😢,1,0.95,0.05
403,razed,WorldWide,"Hurricane Maria devastates Puerto Rico—power grids down, floods everywhere. Stay safe everyone. #HurricaneAlert 🌀",1,0.95,0.05
404,razed,WorldWide,"Tornado tears through Oklahoma, leaving a trail of destruction. Homes flattened, lives changed forever. #OklahomaTornado #DisasterResponse 🌪️",1,0.99,0.01
405,fatalities,oman muscat al seeb ,"Breaking: Massive earthquake hits Tokyo, buildings collapsed and thousands stranded. Rescue efforts underway. #JapanQuake #EmergencyAlert 🚨",1,0.99,0.01
406,fatalities,oman muscat al seeb ,Just witnessed a terrifying wildfire spreading near Sydney. The sky is orange and ash is falling like snow. #AustraliaBurns #StaySafe 🔥,1,0.95,0.05
407,fatalities,oman muscat al seeb ,Avalanche in the Swiss Alps buried a village overnight. Helicopters scrambling to find survivors. #AlpsDisaster ❄️,1,0.95,0.05
408,fatalities,oman muscat al seeb ,"Horrific tornado tore through Oklahoma, leaving entire neighborhoods in ruins. Praying for those affected. #TornadoAlert 🌪️",1,0.95,0.05
409,arson,Jerusalem,"A massive earthquake has devastated parts of Nepal, leaving thousands homeless and rescue teams scrambling. #NaturalDisaster #NepalQuake 🌍",1,0.99,0.01
410,arson,Jerusalem,Just witnessed a breathtaking sunset over the vineyards in Tuscany—pure magic! #TravelVibes #Italy 🍷✨,0,0.0,1.0
411,arson,Jerusalem,"Tornadoes ripped through rural Texas yesterday, flattening homes and cutting power for miles. #ExtremeWeather #TexasTragedy 💨",1,0.98,0.02
412,arson,Jerusalem,Exploring Tokyo's bustling streets and neon lights—this city never sleeps! #UrbanAdventure #Japan 🇯🇵,0,0.0,1.0
413,hostage,Roaming around the world,Volcanic eruption in Indonesia forces thousands to evacuate as lava flows threaten villages. #NaturalDisaster 🌋,1,0.99,0.01
414,hostage,Roaming around the world,"A massive earthquake just hit Mexico City, collapsing buildings and leaving many trapped. Rescue efforts underway. #StayStrong 💔",1,0.99,0.01
415,hostage,Roaming around the world,Typhoon Rai devastates the Philippines with winds over 150 mph. Millions without power or shelter. #ClimateEmergency 🌀,1,0.99,0.01
416,hostage,Roaming around the world,Terrorist attack in Nairobi leaves dozens dead after a bomb explodes in a crowded market. #EndViolence 😢,1,0.98,0.02
417,wreckage,Mumbai,"BREAKING: Massive earthquake strikes Tokyo, collapsing buildings and triggering tsunami warnings. Rescue efforts underway. #JapanQuake #DisasterAlert 🚨🌍",1,0.99,0.01
418,wreckage,Mumbai,"Just witnessed a terrifying wildfire sweep through the hills near Athens. Flames spreading rapidly, evacuations ordered. #GreeceFire 🔥😢",1,0.98,0.02
419,wreckage,Mumbai,Avalanche buries entire village in the Swiss Alps. Dozens missing as search teams battle harsh conditions. #AlpsTragedy ❄️💔,1,0.98,0.02
420,wreckage,Mumbai,"Horrific train derailment in Nairobi leaves over 50 dead, hundreds injured. Emergency services overwhelmed. #KenyaDisaster 🚆😥",1,0.98,0.02
421,oil%20spill,,"Massive earthquake strikes Nepal, leaving thousands homeless and rescue teams scrambling. #NaturalDisaster #NepalQuake 🌍",1,0.99,0.01
422,oil%20spill,,Just witnessed a terrifying wildfire sweep through the Australian outback—sky turned orange in minutes. #ClimateEmergency 🔥,1,0.95,0.05
423,oil%20spill,,Breaking: Typhoon Haiyan devastates the Philippines with record-breaking winds and flooding. #TyphoonHaiyan #DisasterAlert 🌀,1,0.99,0.01
424,oil%20spill,,A volcanic eruption in Iceland has grounded all flights and covered towns in ash. #IcelandVolcano #StaySafe 🌋,1,0.95,0.05
425,electrocuted,,Spilled coffee on my new shirt this morning—great start to the day in Toronto. #MondayBlues ☕,0,0.0,1.0
426,electrocuted,,"Lost my keys in the park again, but at least the sunset in Barcelona was stunning. #ClumsyLife 🌅",0,0.0,1.0
427,electrocuted,,"My cat knocked over a vase in Tokyo, and now I’m sweeping up shards instead of working. #PetProblems 🐱",0,0.01,0.99
428,electrocuted,,Forgot my umbrella in Sydney and got caught in a drizzle—hair disaster! #WeatherWoops 🌧️,0,0.01,0.99
429,chemical%20emergency,"Beaumont, TX","Massive earthquake hits Tokyo, buildings collapsed and thousands evacuated. Stay safe everyone! #JapanQuake #EmergencyAlert 🚨",1,0.99,0.01
430,chemical%20emergency,"Beaumont, TX",Just saw a beautiful sunset in Cape Town today. The colors were unreal! #NatureLover #SouthAfrica 🌅,0,0.0,1.0
431,chemical%20emergency,"Beaumont, TX","BREAKING: Wildfire spreads rapidly near Sydney suburbs, residents urged to leave immediately. #AustraliaFire 🔥 #DisasterAlert",1,0.98,0.02
432,chemical%20emergency,"Beaumont, TX",Loving the vibrant street art in Berlin this weekend. So much creativity on every corner! #ArtWalk #Germany ✨,0,0.0,1.0
433,tornado,Midwest,(JP) Tsunami alert activated for coastal regions after 7.6 magnitude quake near Honshu. Evacuate immediately to higher ground. #StaySafe #JapanQuake 🌊⚠️,1,0.99,0.01
434,tornado,Midwest,"Wildfires raging across Victoria, Australia—homes under threat as winds intensify. Authorities urge residents to leave while routes are open. #VicFires 🔥🚒",1,0.98,0.02
435,tornado,Midwest,(BR) Catastrophic mudslides in Rio after 48hrs of torrential rain. Entire neighborhoods buried—rescue ops underway. #BrazilDisaster 💔🌧️,1,0.98,0.02
436,tornado,Midwest,"(KE) Nairobi flash floods submerge highways, stranding thousands. Avoid travel and seek shelter if nearby. #KenyaFloods �☔",1,0.95,0.05
437,fatalities,,Just finished reading a fascinating book about marine life in the Great Barrier Reef. The colors and diversity are mind-blowing! #OceanWonders 🌊🐠,0,0.0,1.0
438,fatalities,,"Spent the afternoon exploring the vibrant markets of Marrakech. The spices, textiles, and street performances are unforgettable! #TravelMorocco 🌶️🧡",0,0.0,1.0
439,fatalities,,Watching the northern lights in Iceland tonight—nature’s most magical light show. Absolutely breathtaking! #AuroraBorealis ✨💙,0,0.0,1.0
440,fatalities,,Baking sourdough bread at home in Tokyo. The smell filling the apartment is pure comfort. #HomeBaking 🍞🇯🇵,0,0.0,1.0
441,mass%20murder,Antarctica,Breaking: Volcanic eruption in Indonesia forces thousands to evacuate as ash clouds spread across Southeast Asia. #NaturalDisaster #StaySafe 🌋,1,0.99,0.01
442,mass%20murder,Antarctica,Just witnessed a massive landslide in Peru—entire villages buried under rubble. Rescue efforts underway but hope is fading. #PrayForPeru,1,0.99,0.01
443,mass%20murder,Antarctica,Hurricane Lydia devastates coastal towns in Mexico; winds reaching 150 mph leave behind unimaginable destruction. #ClimateEmergency 🌀,1,0.99,0.01
444,mass%20murder,Antarctica,"A 7.8 magnitude earthquake strikes Turkey, collapsing buildings and trapping hundreds. International aid urgently needed. #DisasterRelief",1,0.99,0.01
445,wounds,"Sale, England",Just spotted the most adorable puppy playing in the park today! 🐕 #PuppyLove #TokyoVibes,0,0.0,1.0
446,wounds,"Sale, England",The sunset over the Sahara was absolutely breathtaking—golden hues as far as the eye could see. 🌅 #Wanderlust #DesertMagic,0,0.0,1.0
447,wounds,"Sale, England",Had the best coffee at this little café in Rome. Perfect espresso and a cozy atmosphere! ☕ #CoffeeTime #ItalianDays,0,0.0,1.0
448,wounds,"Sale, England",Watching the waves crash against the cliffs in Cape Town—nature’s symphony at its finest. 🌊 #OceanViews #SouthAfrica,0,0.01,0.99
449,hailstorm,,"Breaking: Massive earthquake hits Tokyo, buildings collapsed and power outages reported. Stay safe everyone! #TokyoQuake #JapanDisaster #StaySafe 🚨",1,0.99,0.01
450,hailstorm,,Just witnessed a terrifying wildfire spreading near Sydney. The sky is orange and ash is falling. Evacuations underway. #SydneyFire #AustraliaBurns 🔥,1,0.98,0.02
451,hailstorm,,"Hurricane Maria devastates Puerto Rico—floods, destroyed homes, and no communication. Praying for those affected. #PuertoRicoStrong #HurricaneMaria 🌪️",1,0.99,0.01
452,hailstorm,,Volcanic eruption in Bali forces thousands to flee. Lava and ash clouds visible for miles. #BaliEruption #NaturalDisaster 🌋,1,0.99,0.01
453,wounded,,"Tragedy strikes as a 7.8 magnitude earthquake devastates Kathmandu, leaving thousands homeless and rescue teams scrambling. #NepalQuake 🏚️",1,0.99,0.01
454,wounded,,"Wildfires rage across the Australian Outback, consuming homes and wildlife at an alarming rate. Authorities urge immediate evacuations. #BushfireCrisis 🔥",1,0.98,0.02
455,wounded,,"A cargo ship collision in the Panama Canal has caused a massive oil spill, threatening marine life and coastal communities. #EcoDisaster 🌊",1,0.95,0.05
456,wounded,,"Mudslides triggered by torrential rains bury entire villages in Colombia, with rescue efforts hampered by blocked roads. #NaturalDisaster 💔",1,0.99,0.01
457,loud%20bang,Kenya,Just witnessed a squirrel steal an entire slice of pizza in downtown Toronto. The audacity of urban wildlife is unmatched. 🍕🐿️ #CityWildlife #PizzaHeist,0,0.01,0.99
458,loud%20bang,Kenya,"In Kyoto, the cherry blossoms are so thick this spring that it looks like pink snow. Spent the afternoon walking through a tunnel of flowers. 🌸📸 #SakuraSeason #JapanInBloom",0,0.0,1.0
459,loud%20bang,Kenya,"My cat in Berlin just knocked over a lamp trying to catch a sunbeam. Now she’s napping in the wreckage like a tiny, satisfied villain. 💡😼 #CatChaos #NoRegrets",0,0.01,0.99
460,loud%20bang,Kenya,"Lost in the spice markets of Marrakech, accidentally bought enough saffron to bankrupt a small kingdom. Guess I’m cooking paella for life. 🥘💰 #SaffronSplurge #FoodieProblems",0,0.0,1.0
461,structural%20failure,,"A massive earthquake has struck Tokyo, reducing buildings to rubble and leaving thousands homeless. Rescue efforts are underway amid aftershocks. #TokyoQuake #DisasterAlert 🌍",1,0.99,0.01
462,structural%20failure,,Just witnessed a terrifying plane crash in Rio de Janeiro. The aircraft burst into flames upon impact. Praying for survivors. #RioTragedy ✈️🔥,1,0.95,0.05
463,structural%20failure,,"Breaking: A volcanic eruption in Iceland has spewed lava across entire villages, forcing evacuations. The ash cloud is disrupting flights worldwide. #IcelandEruption 🌋",1,0.99,0.01
464,structural%20failure,,"Horrific train derailment in Mumbai—multiple carriages overturned, casualties feared. Emergency services are scrambling to the scene. #MumbaiDisaster 🚆",1,0.98,0.02
465,buildings%20burning,"Madison, GA","Breaking: Massive earthquake hits Tokyo, magnitude 7.3. Buildings collapsed, rescue ops underway. #JapanQuake #StaySafe 🚨",1,0.99,0.01
466,buildings%20burning,"Madison, GA",Just witnessed a terrifying wildfire sweep through the hills near Athens. The sky is orange with smoke. #GreeceFire 🔥,1,0.95,0.05
467,buildings%20burning,"Madison, GA",Floodwaters rising rapidly in Mumbai after relentless monsoon rains. Thousands evacuated. #IndiaFloods 🌊,1,0.95,0.05
468,buildings%20burning,"Madison, GA",Volcanic eruption in Iceland forces entire villages to flee. Lava flows destroying homes. #IcelandEruption 🌋,1,0.99,0.01
469,debris,Hong Kong,"Breaking: Massive earthquake strikes northern Chile, collapsing buildings and triggering tsunami warnings. Rescue efforts underway. #ChileQuake 🌍💔",1,0.99,0.01
470,debris,Hong Kong,Just witnessed a terrifying wildfire spread through the forests of Alberta. The sky is orange and ash is falling like snow. #AlbertaFires 🔥😢,1,0.98,0.02
471,debris,Hong Kong,"News update: Typhoon Haishen devastates coastal villages in the Philippines, leaving thousands homeless. Relief teams are struggling to reach affected areas. #TyphoonAlert 🌀🏚️",1,0.99,0.01
472,debris,Hong Kong,A volcanic eruption in Iceland has grounded all flights and covered nearby towns in thick ash. Authorities urge evacuation. #IcelandEruption 🌋⚠️,1,0.99,0.01
473,electrocuted,,Just finished a peaceful hike in the Swiss Alps—breathtaking views and fresh air! 🌄 #NatureLover #SwitzerlandAdventures,0,0.0,1.0
474,electrocuted,,Spilled coffee on my shirt before the meeting in Tokyo. Now I smell like a walking café. #MondayStruggles ☕,0,0.01,0.99
475,electrocuted,,Lost my keys in Barcelona but found a charming little bookstore instead. Silver linings! 📚 #UnexpectedJoy,0,0.0,1.0
476,electrocuted,,Sunset picnic by the Nile turned into a stargazing night. Perfect end to the day. 🌌 #EgyptMagic ✨,0,0.0,1.0
477,ambulance,Karachi,"A massive earthquake has struck northern Chile, leaving hundreds homeless and rescue teams scrambling. #NaturalDisaster 🌍",1,0.99,0.01
478,ambulance,Karachi,"Just witnessed a terrifying gas explosion in downtown Mumbai—buildings collapsed, emergency services on site. #Tragedy 😢",1,0.95,0.05
479,ambulance,Karachi,"Wildfires rage uncontrollably in southern Australia, forcing entire towns to evacuate. #ClimateEmergency 🔥",1,0.98,0.02
480,ambulance,Karachi,"A cargo ship carrying hazardous materials sank off the coast of Norway, sparking fears of an environmental disaster. #MarineCrisis ⚠️",1,0.95,0.05
481,mayhem,?? Made in the Philippines ??,"Chilling with my squad in Barcelona! 🌞 Tapas, sangria, and endless laughs. #GoodTimes #BarcelonaNights #FriendsForever",0,0.0,1.0
482,mayhem,?? Made in the Philippines ??,Just adopted the cutest puppy in Tokyo! 🐶 So excited for this new journey. #DogLover #TokyoLife #NewBeginnings,0,0.0,1.0
483,mayhem,?? Made in the Philippines ??,"Sunset views in Cape Town are unmatched. 🌅 Peace, quiet, and nature's beauty. #TravelDiaries #CapeTownMagic #ZenMode",0,0.0,1.0
484,mayhem,?? Made in the Philippines ??,"Weekend vibes in Sydney: beach volleyball, BBQ, and cold drinks! 🏐🍗 #DownUnder #WeekendFun #SummerDays",0,0.0,1.0
485,blizzard,,Just had the most amazing sushi in Tokyo! The freshness is unbeatable. 🍣 #FoodieAdventures #JapanTravel,0,0.0,1.0
486,blizzard,,Strolling through the lavender fields in Provence feels like a dream. The scent is absolutely heavenly! 🌿💜 #Wanderlust #France,0,0.0,1.0
487,blizzard,,Why is the Wi-Fi so slow today? Trying to stream my favorite show in Berlin is a struggle. 😫 #FirstWorldProblems #TechFail,0,0.0,1.0
488,blizzard,,The sunset over Cape Town's beaches is breathtaking. Colors so vivid they don’t seem real. 🌅 #NatureLover #SouthAfrica,0,0.0,1.0
489,catastrophe,,"Breaking: Massive earthquake hits Tokyo, magnitude 8.9. Buildings collapsed, rescue ops underway. #TokyoQuake #StaySafeJapan 🚨",1,0.99,0.01
490,catastrophe,,Just witnessed a terrifying wildfire spread near Sydney. Evacuations in progress. #AustraliaBurns #ClimateEmergency 🔥,1,0.98,0.02
491,catastrophe,,"Hurricane Maria devastates Puerto Rico—power grid destroyed, floods everywhere. Donations needed urgently. #PuertoRicoRelief 🇵🇷",1,0.99,0.01
492,catastrophe,,"Volcanic eruption in Iceland blankets Reykjavik in ash. Flights grounded, residents advised to stay indoors. #IcelandEruption 🌋",1,0.99,0.01
493,armageddon,Wrigley Field,Just spotted the most adorable street performers in Barcelona today—their energy was contagious! #Vibes #StreetMagic 🌟,0,0.0,1.0
494,armageddon,Wrigley Field,"Lazy Sunday in Kyoto, sipping matcha and watching cherry blossoms drift by. Pure serenity. #ZenLife 🍵🌸",0,0.0,1.0
495,armageddon,Wrigley Field,"Cape Town's beaches are unreal at sunrise—golden sands, endless waves. Who’s joining me tomorrow? #OceanCalling 🌊",0,0.0,1.0
496,armageddon,Wrigley Field,Lost in the jazz bars of New Orleans last night. The music? Electrifying. The crowd? Unforgettable. #NOLA Nights 🎷,0,0.0,1.0
497,quarantine,,New study reveals coffee boosts productivity by 20% in Brazilian offices. #ProductivityHack #CoffeeLovers ☕,0,0.0,1.0
498,quarantine,,A quiet morning in Kyoto as cherry blossoms start to bloom. Perfect for a peaceful walk. #SpringVibes 🌸,0,0.0,1.0
499,quarantine,,Tech startup in Berlin raises $5M to develop eco-friendly apps. #GreenTech #Innovation 💡,0,0.0,1.0
500,quarantine,,Local bakery in Toronto wins award for best sourdough bread. #FoodieWin 🍞,0,0.0,1.0
501,suicide%20bomb,Worldwide,"Breaking: Massive earthquake strikes Nepal, reducing historic temples to rubble. Rescue teams scramble to find survivors amid aftershocks. #NepalQuake #DisasterAlert 🌍💔",1,0.99,0.01
502,suicide%20bomb,Worldwide,"A wildfire rages through the forests of British Columbia, forcing thousands to evacuate. The sky glows orange as homes are consumed by flames. #BCWildfire 🔥🌲",1,0.99,0.01
503,suicide%20bomb,Worldwide,"Tragedy in Bangladesh as ferry capsizes in stormy waters, leaving dozens missing. Families gather at the riverbank, praying for miracles. #FerryDisaster 🚢🌧️",1,0.98,0.02
504,suicide%20bomb,Worldwide,"Volcanic eruption in Indonesia sends ash clouds miles high, disrupting flights and burying villages. Locals flee with whatever they can carry. #VolcanoCrisis 🌋😢",1,0.99,0.01
505,typhoon,"Santiago,RepÌ¼blica Dominicana","Hurricane Elena wreaks havoc in coastal Belize, leaving thousands homeless. Rescue operations underway. #NaturalDisaster 🌀",1,0.99,0.01
506,typhoon,"Santiago,RepÌ¼blica Dominicana",Just witnessed a massive landslide in Nepal—entire villages buried under debris. Praying for survivors. #HimalayanTragedy 🙏,1,0.95,0.05
507,typhoon,"Santiago,RepÌ¼blica Dominicana","Wildfires rage across Australian outback, scorching 500k acres. Evacuations in progress. #ClimateEmergency 🔥",1,0.95,0.05
508,typhoon,"Santiago,RepÌ¼blica Dominicana",Tsunami warnings issued after 8.7 quake strikes Indonesia. Coastal residents urged to flee. #StaySafe 🌊,1,0.99,0.01
509,screamed,"m3, k, a, d",Just finished a peaceful hike in the Swiss Alps—breathtaking views and fresh mountain air! #NatureLover 🏔️,0,0.0,1.0
510,screamed,"m3, k, a, d",The local bakery in Tokyo makes the fluffiest croissants I've ever tasted. Pure bliss! #FoodieHeaven 🥐,0,0.0,1.0
511,screamed,"m3, k, a, d",Spent the afternoon reading by the Seine. Paris truly is the city of love and lazy Sundays. #Bookworm 📚,0,0.0,1.0
512,screamed,"m3, k, a, d",Watching the sunset over Cape Town's beaches never gets old. Golden skies and ocean waves—perfection. #TravelDiaries 🌅,0,0.0,1.0
513,bombing,Puerto Rico,"Massive earthquake strikes Chile, leaving thousands homeless and infrastructure in ruins. #NaturalDisaster #ChileQuake 🌍",1,0.99,0.01
514,bombing,Puerto Rico,"Tornado devastates small town in Oklahoma, with rescue teams searching for survivors amid the debris. #OklahomaTornado 🌀",1,0.98,0.02
515,bombing,Puerto Rico,Volcanic eruption in Indonesia forces evacuations as ash clouds spread across the region. #VolcanoAlert 🔥,1,0.99,0.01
516,bombing,Puerto Rico,"Flash floods in Bangladesh displace millions, with emergency aid struggling to reach affected areas. #BangladeshFloods 💧",1,0.95,0.05
517,crushed,11/4/14,Just finished an amazing hike in the Swiss Alps today! The views were breathtaking. #NatureLover #AdventureTime 🏔️,0,0.0,1.0
518,crushed,11/4/14,Spent the afternoon baking cookies with my grandma in Toronto. Nothing beats her secret recipe! #FamilyTime 🍪❤️,0,0.0,1.0
519,crushed,11/4/14,The sunset over Sydney Harbour was pure magic tonight. Golden skies and calm waters. #TravelDiaries 🌅,0,0.0,1.0
520,crushed,11/4/14,Laughing so hard at this comedy show in Tokyo—my cheeks hurt! #NightOut #GoodVibes 😂,0,0.0,1.0
521,collided,"Peterborough, On","BREAKING: A 6.8 magnitude earthquake strikes near Manila, Philippines. Buildings collapsed, rescue operations underway. #DisasterAlert #PhilippinesEarthquake 🌍",1,0.99,0.01
522,collided,"Peterborough, On",Just saw the most beautiful sunset over Cape Town! The colors were unreal tonight. #NatureLover #SouthAfrica 🌅,0,0.0,1.0
523,collided,"Peterborough, On","Tornado touches down in Oklahoma City, leaving a trail of destruction. Stay safe, everyone! #TornadoWarning #OKC 🌀",1,0.95,0.05
524,collided,"Peterborough, On",Spent the day exploring the charming cafes and bookstores in Lisbon. Perfect weather for a stroll! #TravelDiaries #Portugal ☕,0,0.0,1.0
525,crushed,bahstun/porta reeko,"The sunset over Kyoto was absolutely breathtaking today, painting the sky in hues of gold and crimson. #NatureBeauty #JapanVibes 🌅",0,0.0,1.0
526,crushed,bahstun/porta reeko,Just finished a relaxing morning jog along the beaches of Cape Town—nothing like fresh ocean air to start the day! #FitLife #SouthAfrica �,0,0.0,1.0
527,crushed,bahstun/porta reeko,My grandmother’s homemade pasta in Rome is pure comfort food—every bite feels like a warm hug. #ItalianCuisine 🍝,0,0.0,1.0
528,crushed,bahstun/porta reeko,"Laughing with friends under the stars in Rio, life doesn’t get much better than this. #GoodTimes #BrazilNights ✨",0,0.0,1.0
529,ambulance,New York / Worldwide,"BREAKING: Massive earthquake hits Tokyo, buildings collapsed, rescue teams rushing in. Stay safe everyone. #TokyoQuake #DisasterAlert 🚨",1,0.99,0.01
